window_id,label_code,pca_x,pca_y
13283,3,-0.8632736,0.31621695
13284,3,-1.3619976,0.018941164
13285,0,0.45078468,0.1493659
13286,1,-0.43588257,-0.0060896873
13287,0,0.7390251,0.03066802
13288,3,-2.1078386,0.04619956
13289,1,0.27651787,0.022149563
13290,0,0.75884056,0.031393766
13291,1,-0.95113754,0.19322205
13292,0,0.676178,0.077735424
13293,0,0.50522995,0.14777398
13294,0,0.32500648,0.1877172
13295,2,-0.03470421,-0.113366365
13296,0,0.34130287,0.22501683
13297,0,0.26205826,0.19790912
13298,3,-0.95155907,0.27008605
13299,3,-2.7206678,0.12952948
13300,0,0.35192108,0.19887567
13301,0,0.8460903,0.008493423
13302,1,-0.042394638,0.122481346
13303,3,-1.1264019,-0.14851737
13304,3,-0.8502903,-0.03683853
13305,0,0.7757683,-0.027672052
13306,0,0.50079346,0.19160438
13307,3,-1.0522518,-0.011205196
13308,0,0.56165504,-0.013188839
13309,0,0.3636589,0.1949122
13310,1,-0.8979969,0.33537436
13311,0,0.62740326,0.04968548
13312,0,0.36138725,0.21154118
13313,1,-0.56692123,0.13273335
13314,3,-1.1070919,0.16337395
13315,0,0.4448967,0.20317602
13316,0,0.8610649,0.014759064
13317,0,0.50414276,0.19672847
13318,0,-1.1258068,0.2588718
13319,0,0.4095974,0.20935798
13320,2,-1.1388245,0.24661565
13321,1,0.16155815,0.05095911
13322,1,-1.6426487,0.32851624
13323,0,0.46035385,0.18445325
13324,0,0.7424717,0.051805258
13325,0,0.7922802,0.0321033
13326,3,0.15734863,-0.02279973
13327,0,0.7680721,0.036540985
13328,3,-1.9125538,0.017908096
13329,0,0.491148,0.17678618
13330,3,-0.50048065,0.12863326
13331,3,-0.06252098,-0.25315404
13332,3,-1.7503338,0.2788627
13333,0,0.8115444,0.014396906
13334,1,-0.27931213,0.23545551
13335,0,0.84469604,0.017741442
13336,3,-1.9663725,0.06617451
13337,1,-0.20231247,0.18598437
13338,1,-0.46782112,0.37346244
13339,1,-0.96715546,0.23429918
13340,1,-0.12633705,0.24520493
13341,0,0.45864868,0.20144057
13342,2,0.29411697,0.028706074
13343,1,-0.3531437,0.14171362
13344,1,-0.13894653,-0.0067150593
13345,0,0.5923519,0.1446569
13346,0,0.47337532,0.19764829
13347,0,0.8226185,0.0038502216
13348,0,0.6580677,0.0864892
13349,0,0.6414757,0.06902313
13350,0,0.39416313,0.20533466
13351,0,0.44304848,0.21020079
13352,3,-0.39094543,0.024302244
13353,0,0.7762985,0.024401665
13354,2,0.38021278,0.08039284
13355,1,-0.93393135,0.08330035
13356,1,0.08634949,0.037816048
13357,0,0.65791893,0.07450962
13358,1,-0.55189896,0.04913354
13359,0,0.6657219,0.04280758
13360,3,0.13984108,-0.21039677
13361,2,0.40192604,0.17087507
13362,2,0.0863018,-0.2667308
13363,3,-0.2136879,0.04935956
13364,0,0.5896034,0.113725185
13365,0,0.46763992,0.16669989
13366,1,0.26337433,0.020879269
13367,0,0.38468742,0.21429443
13368,1,-0.14337158,0.012606382
13369,1,0.07733345,0.060094833
13370,2,-2.7142467,0.073429585
13371,1,-0.47847176,0.30294394
13372,1,-0.39387703,0.27625537
13373,1,-0.15555573,0.13256383
13374,3,-1.8521614,0.15238285
13375,0,0.85373306,0.020171642
13376,3,-0.653595,0.10539031
13377,2,0.446764,0.16848326
13378,0,0.58893394,0.18002343
13379,3,-1.1630001,0.17223454
13380,0,0.465971,0.18584967
13381,0,0.6514492,0.088222265
13382,1,-0.38396263,0.23624039
13383,3,-0.7193737,0.23027015
13384,0,0.72699356,0.06384659
13385,0,0.4831257,0.17724013
13386,1,-0.15582275,0.10880661
13387,2,0.9316788,-0.24587965
13388,3,-0.4635887,0.17914724
13389,0,-0.4981346,-0.0041520596
13390,0,0.7466278,0.02990079
13391,0,0.7208252,0.06351304
13392,2,0.27689934,0.13545322
13393,1,0.090242386,0.055047512
13394,0,0.39998627,0.1980753
13395,3,-0.07839012,0.2040968
13396,3,0.043338776,0.08709526
13397,0,0.66321373,0.12279487
13398,0,0.34849548,0.20070457
13399,0,0.46515274,0.20524454
13400,1,-0.050676346,0.18748617
13401,1,-0.39432907,0.23086476
13402,0,0.8501091,0.013730526
13403,0,0.5334797,0.15854001
13404,0,0.3905487,0.17260385
13405,0,0.55945396,0.19738626
13406,0,0.4313717,0.19481277
13407,0,0.826128,0.013838291
13408,3,0.19992638,-0.029785633
13409,0,0.83495903,0.0022161007
13410,0,0.80267906,0.019692183
13411,0,0.5172157,0.16532254
13412,3,-0.25120735,0.054742336
13413,0,0.3586979,0.2058444
13414,1,-0.35842133,0.18116736
13415,3,-0.32767868,-0.29955816
13416,2,0.23402786,0.11268425
13417,0,0.75078964,0.004951954
13418,3,0.24007225,-0.20188832
13419,2,-1.3853912,0.11713624
13420,0,0.83298683,0.007159233
13421,0,0.31188393,0.22956204
13422,3,0.55703163,-0.17760348
13423,2,0.38585854,0.17520833
13424,0,0.36177063,0.20310521
13425,2,0.3230629,-0.022024155
13426,1,-1.5535755,0.13841176
13427,0,0.40021706,0.19293427
13428,0,0.7795067,0.023717642
13429,0,0.38627434,0.22146797
13430,0,0.43519592,0.19474363
13431,0,0.7162647,0.06426573
13432,2,0.31575775,-0.06543088
13433,0,0.756258,0.0285604
13434,0,0.41754723,0.19837213
13435,1,-0.4659748,0.17096567
13436,3,-0.15491867,0.08278322
13437,0,0.4444275,0.19910431
13438,0,0.37043762,0.20672727
13439,0,0.38312912,0.21451426
13440,0,0.34529114,0.21422291
13441,2,-1.4784565,0.294204
13442,1,-0.4768715,0.23421454
13443,0,0.7801857,0.03281474
13444,2,0.61896706,0.053483248
13445,0,0.3706417,0.21004796
13446,3,-0.068964005,0.09880233
13447,0,0.49580383,0.17802691
13448,0,0.47462463,0.18659711
13449,0,0.6269188,0.08962035
13450,0,0.33892632,0.19517207
13451,0,0.3438568,0.22351289
13452,2,0.9183235,-0.235363
13453,0,0.85790443,-0.0145635605
13454,0,0.6162815,0.09728861
13455,0,0.3485489,0.20752835
13456,0,0.39972305,0.22724605
13457,0,0.81313896,0.025627375
13458,2,0.46398735,0.033537388
13459,0,0.38788795,0.18354225
13460,0,0.46012306,0.17322445
13461,1,-0.047189713,0.19720483
13462,2,0.80121803,-0.008403063
13463,3,0.036958694,-0.09518099
13464,0,0.79597855,0.014377594
13465,2,0.9857693,-0.1398387
13466,2,0.4833851,0.18061256
13467,1,-0.21469688,0.268852
13468,1,0.29582787,0.0072984695
13469,0,0.5878391,0.13712788
13470,0,0.44875336,0.21336865
13471,0,0.40689087,0.17391324
13472,0,0.61421585,0.10990548
13473,3,0.32123566,-0.27258754
13474,0,0.359663,0.16604161
13475,0,0.5310955,0.19085479
13476,0,0.8215809,0.023971796
13477,0,0.35220528,0.21008873
13478,0,0.5387535,0.18099952
13479,1,-0.17214584,0.19000292
13480,0,0.4920311,0.2030983
13481,3,-1.840828,0.23864913
13482,2,0.3467903,0.14699984
13483,0,0.43183327,0.1993959
13484,3,0.15441513,0.05971241
13485,1,-0.51104546,0.254416
13486,1,-3.3964186,0.2910018
13487,1,-0.20124817,0.20375395
13488,1,0.013685226,0.096209526
13489,1,-2.5798235,0.5027194
13490,1,-1.3603554,0.022215605
13491,0,0.67240715,0.03848815
13492,1,-1.4054394,0.3452692
13493,3,-3.191783,-0.06996393
13494,3,-1.3550205,0.068849325
13495,1,-0.8521824,0.22390223
13496,0,0.7107334,0.03943181
13497,3,-0.14198494,-0.036281347
13498,3,-2.3729115,-0.4142151
13499,0,0.37179184,0.22294521
13500,3,-2.7493372,-0.22409368
13501,1,-0.1241703,0.22659183
13502,1,-0.48290634,0.30363345
13503,1,-0.11706543,0.22880721
13504,0,0.7116699,0.01570654
13505,0,-0.43094444,0.386688
13506,0,0.50849724,0.0013504028
13507,0,0.70905495,0.06022954
13508,1,-1.5802288,0.54893184
13509,0,0.32420158,0.19774055
13510,1,-1.5216961,0.26210833
13511,0,0.50074005,0.1986835
13512,0,-1.0741253,-0.0039052963
13513,2,1.0284481,-0.16063786
13514,2,-1.0630722,0.02046132
13515,0,-0.6276207,0.1910615
13516,0,0.6972618,0.070892096
13517,0,0.71650887,0.046798944
13518,1,-0.258543,0.21285033
13519,1,-0.13707542,0.3050847
13520,3,-1.0617218,0.42164898
13521,3,-1.0968933,-0.009104252
13522,0,0.40328026,0.18771529
13523,1,-0.38324356,0.16528392
13524,1,-4.122731,0.25225353
13525,3,-1.3183231,0.35074353
13526,0,-0.23343849,0.16332531
13527,0,0.7497692,0.047590494
13528,0,0.77171326,0.016057968
13529,0,-0.68715477,0.18814445
13530,2,-0.3226452,0.008143902
13531,0,0.34469986,0.20575047
13532,1,0.15294838,0.049601555
13533,1,-0.9320545,0.33229446
13534,0,0.32032394,0.21912885
13535,2,-1.6651802,-0.11558294
13536,0,0.9439144,-0.014405251
13537,0,0.38904572,0.20056319
13538,1,-0.8121147,0.2890513
13539,3,-1.0580845,0.13939619
13540,2,-0.780468,0.14302516
13541,1,-0.50312614,0.16402125
13542,1,0.16407013,0.025147915
13543,0,0.912096,-0.014300346
13544,1,-0.51797867,0.046104193
13545,0,0.5179367,0.15065241
13546,1,-0.8299122,0.28995562
13547,0,0.7411556,0.050053358
13548,0,0.3521557,0.19808626
13549,3,-3.477005,-0.16589785
13550,0,0.68924904,0.06445217
13551,0,0.6619072,0.06365609
13552,1,-0.8556671,0.10411334
13553,0,0.49499512,0.20257902
13554,3,-5.0986404,-0.33071327
13555,0,0.36847496,0.19708896
13556,1,-1.1297951,-0.018126965
13557,1,-0.35007286,0.33648276
13558,3,-0.4713459,-0.13448596
13559,2,0.42676163,0.13367128
13560,3,-0.10804176,-0.3211012
13561,3,-1.4656773,-0.16155171
13562,0,0.4424591,0.19076562
13563,0,0.37135696,0.008993387
13564,0,0.7832775,-0.017896652
13565,3,-0.78590965,-0.26852298
13566,3,-1.4305115,0.1285088
13567,0,0.47860146,0.1913104
13568,1,-0.17936325,0.25387454
13569,1,-0.24398804,0.27420044
13570,1,-0.24661255,0.32544708
13571,3,-0.5429001,-0.18798923
13572,3,-2.5635986,-0.23042679
13573,1,-0.14129066,0.19131422
13574,0,0.50359154,0.15515494
13575,0,0.82728195,0.020103931
13576,0,0.5893307,0.10400295
13577,0,0.90597534,-0.0063974857
13578,0,0.6944561,0.048779964
13579,2,-0.70280266,-0.2198329
13580,2,0.43816948,0.020686626
13581,0,0.73498917,-0.14559889
13582,3,-3.0465422,-0.054288864
13583,1,-0.42614937,0.15269876
13584,2,0.4414959,0.19785833
13585,3,-2.2048588,-0.015096903
13586,1,0.10590744,0.15562296
13587,0,0.8844414,0.014505625
13588,0,0.46204567,-0.04046631
13589,1,-0.31583977,0.32184362
13590,2,0.28842163,-0.00042796135
13591,1,-0.12343788,0.38440514
13592,0,0.80140686,0.012353182
13593,0,0.62249374,0.099886894
13594,0,0.3559494,0.22032142
13595,0,0.048891068,0.17966223
13596,0,0.44571686,0.21849251
13597,0,0.6281338,0.115679264
13598,2,0.2542076,0.029424667
13599,0,0.3966446,0.2010243
13600,0,-0.18099976,0.18048716
13601,0,0.41453743,0.21131825
13602,0,0.72376823,0.046352625
13603,2,0.9932442,-0.14230347
13604,2,0.09408951,0.08039117
13605,3,-2.940793,0.13306785
13606,0,0.7222061,0.053237677
13607,0,0.754694,0.02318883
13608,1,-0.36423683,0.19840264
13609,0,0.47369003,0.20402169
13610,2,0.6331806,0.0010762215
13611,2,0.33355522,-0.1484356
13612,1,0.3325348,-0.024763346
13613,2,0.9220867,-0.23037124
13614,2,-2.5804653,0.01457262
13615,0,0.5086422,0.17894721
13616,2,-1.601099,0.16018462
13617,1,-0.1649952,0.17561054
13618,1,-0.40619278,0.2594061
13619,2,-1.2369728,0.18284392
13620,0,0.51841164,0.17078376
13621,0,0.41996193,0.20390463
13622,0,0.410429,0.20568705
13623,0,0.43446922,0.21612382
13624,0,0.41457558,0.19997048
13625,0,-0.5172024,0.18846154
13626,0,0.6589966,0.14369965
13627,0,0.14233017,0.14347339
13628,0,0.4828682,0.20762491
13629,0,0.49969482,0.19730663
13630,0,0.5070648,0.1866529
13631,0,-0.7930088,0.48442364
13632,1,-0.21068764,0.06407237
13633,0,0.48583412,0.21001339
13634,0,0.4107685,0.20467162
13635,0,0.5014534,0.19349694
13636,0,0.51867867,0.20160723
13637,0,-1.4217777,0.27870965
13638,0,0.55379677,0.19083619
13639,0,0.43327332,0.18624806
13640,0,0.53632164,0.19406843
13641,0,0.77126694,0.038802147
13642,0,0.43618774,0.21414018
13643,0,0.460083,0.19889164
13644,0,0.50875473,0.20462823
13645,0,0.47285843,0.1479621
13646,0,0.41972923,0.18953061
13647,0,0.43162155,0.20125699
13648,0,0.5176945,0.19172597
13649,2,-0.55322075,0.071989775
13650,0,0.43268204,0.2085135
13651,0,0.45722198,0.20825315
13652,0,0.8214073,-0.0014681816
13653,1,-0.009662628,0.13936543
13654,0,0.36278534,0.19023609
13655,0,-0.25265694,0.16879773
13656,0,0.58986855,0.14627576
13657,0,0.38731956,0.20478868
13658,1,-1.1600952,0.30625415
13659,0,0.40533066,0.22596717
13660,2,-0.6217041,-0.16837764
13661,0,0.7578449,0.04109502
13662,2,-0.64733696,0.20260596
13663,0,0.70360756,0.05644226
13664,1,-0.036396027,0.17778563
13665,1,0.25751877,-0.009382248
13666,0,0.45116425,0.21660161
13667,1,-0.0119514465,0.09075379
13668,2,0.51656723,-0.0006849766
13669,2,0.44038773,0.18799806
13670,0,0.7515526,0.06666875
13671,0,0.3867569,0.19406891
13672,3,-1.2621193,-0.13491344
13673,0,0.754673,0.033123493
13674,0,0.795599,0.02665162
13675,0,0.33617592,0.19932914
13676,0,0.44592667,0.2104888
13677,2,0.50328445,0.11233139
13678,0,0.9209366,0.0033710003
13679,2,1.0680408,-0.15142989
13680,2,-0.042560577,0.05065608
13681,0,0.46785736,0.18435001
13682,2,-2.4936876,0.19328022
13683,0,0.84698296,0.015969515
13684,0,0.7746773,0.045715094
13685,0,0.82022476,0.02827096
13686,2,0.47348404,0.07287192
13687,0,0.4711113,0.21368909
13688,0,-0.24550247,0.25609756
13689,0,0.54130363,0.18942499
13690,3,-0.6777592,-0.10464096
13691,0,0.9105644,0.004935026
13692,0,0.48111153,0.18881774
13693,1,-1.010395,0.060047626
13694,0,0.460495,0.20838642
13695,0,0.4575615,0.20105076
13696,0,0.46567345,0.18931079
13697,0,0.74012756,0.05421114
13698,0,0.53411865,0.16034555
13699,1,-0.28240013,0.23761153
13700,1,-0.77103996,-0.11226869
13701,0,0.41559792,0.12066603
13702,3,-2.0528193,-0.07889438
13703,3,-0.76713943,0.028727531
13704,3,-1.1304379,-0.08250213
13705,1,0.018068314,0.0940814
13706,1,-1.2577152,-0.104506254
13707,0,0.11784744,0.21599197
13708,1,-2.066431,0.12876296
13709,3,-0.12718582,-0.056154728
13710,3,0.104465485,-0.10142064
13711,1,-0.527771,0.5127747
13712,1,0.049617767,0.01641965
13713,0,0.8384056,-0.03843999
13714,0,0.37247086,0.20180392
13715,1,-1.4987049,0.12457323
13716,1,-0.3413086,0.21090317
13717,0,0.43196297,0.17104006
13718,1,-0.12527275,0.111763954
13719,1,-0.6623192,0.21301603
13720,0,0.4054222,0.21495867
13721,1,-0.71767426,0.16257048
13722,1,-0.21058655,0.26300168
13723,1,0.053718567,0.07155752
13724,1,0.15772247,0.1415968
13725,0,-0.6744633,0.22142005
13726,0,0.5487919,0.09017491
13727,1,-1.3525219,0.32202935
13728,0,-0.14789963,-0.08791757
13729,0,0.8304844,-0.018776655
13730,1,-0.23563576,0.19199657
13731,1,0.20151138,0.06442809
13732,1,-0.24001312,0.16765404
13733,0,0.5496807,0.17707348
13734,0,0.46170425,0.19368649
13735,1,-0.6306782,0.2319057
13736,1,0.15180206,0.027456522
13737,1,-0.8057709,0.20394135
13738,0,0.78936386,0.009942532
13739,3,-3.8904142,-0.29824495
13740,0,0.62338257,-0.05995059
13741,1,-0.0748024,0.13696718
13742,0,0.6291237,0.068673134
13743,1,0.13322258,-0.05643034
13744,0,0.40629005,0.19430375
13745,0,0.42417145,0.19254208
13746,0,0.463871,0.16658235
13747,0,0.89133453,0.01291585
13748,0,0.42578316,0.15685582
13749,1,-0.258955,0.26367998
13750,0,-0.41781235,0.09826183
13751,1,-0.80051804,-0.07406974
13752,0,0.4718914,0.19352269
13753,0,0.71305656,0.055861235
13754,1,-0.68990517,-0.0193429
13755,0,0.14491081,-0.024925232
13756,0,0.58890915,0.12387514
13757,1,-0.4531021,0.3368492
13758,0,0.048643112,-0.03972435
13759,0,0.3537922,0.15666103
13760,1,-0.56371117,0.08196902
13761,1,-0.8286648,0.2678318
13762,0,0.78870964,0.04125762
13763,0,0.35920143,0.17153454
13764,1,-0.19443893,0.21118689
13765,0,0.46976662,0.18382263
13766,0,0.1344223,-0.085525036
13767,1,-0.8086014,0.16902018
13768,0,0.425766,0.17404175
13769,0,0.4898529,0.18819094
13770,0,0.51052856,0.1770904
13771,1,-0.0025234222,0.16978431
13772,0,0.5537262,0.15985966
13773,0,0.34566116,0.18844652
13774,0,0.533638,0.18426704
13775,0,0.68815994,0.062913895
13776,0,0.6377468,0.15363717
13777,1,-1.3341179,0.37649345
13778,0,0.8555565,0.012890577
13779,1,-0.40854836,0.30683446
13780,1,-0.21603203,0.24146008
13781,0,0.5160427,0.19285917
13782,0,0.56121254,0.16029
13783,0,0.7212486,0.068252325
13784,0,0.90496063,-0.052234173
13785,0,0.68611526,0.017698765
13786,0,0.41217613,0.17645955
13787,1,0.09196854,0.05567193
13788,0,0.6093044,0.15049839
13789,0,0.45065117,0.17194843
13790,0,0.4773636,0.19172621
13791,1,-0.15730286,0.1920042
13792,1,-0.23188019,0.22409081
13793,0,0.44228554,0.1797638
13794,1,-0.7302494,0.18555617
13795,0,0.4105549,0.19294882
13796,0,0.4950428,0.17289948
13797,0,0.4319477,0.18800306
13798,0,-1.1480675,0.17264676
13799,0,0.76764107,0.017322779
13800,0,0.74845314,0.036994696
13801,0,-0.23108673,0.023823977
13802,0,0.52633286,0.13838172
13803,1,0.30317116,0.02169466
13804,0,0.41475868,0.16514325
13805,0,0.7710819,0.033772945
13806,0,0.53092766,0.15350628
13807,0,0.39085388,0.2058897
13808,1,-0.0122795105,0.27321076
13809,0,0.77700424,0.033137083
13810,1,-0.12961197,0.30626082
13811,0,0.8255367,0.02178049
13812,0,0.07347298,0.09136391
13813,0,0.38090897,0.20513535
13814,3,-2.526287,0.021746159
13815,0,0.9274063,0.0035603046
13816,0,0.72335625,0.0041491985
13817,0,0.48592377,0.19674826
13818,0,0.4092083,0.21419597
13819,1,-0.66560173,0.5133867
13820,1,0.21126556,0.16060615
13821,0,0.44161606,0.19409704
13822,2,-0.113147736,-0.17678905
13823,1,-1.8402176,0.42069578
13824,0,0.4645729,0.15989947
13825,0,0.7795334,0.010426521
13826,0,0.8866482,-9.250641e-05
13827,0,0.26599312,0.16837478
13828,0,0.5273514,0.19561577
13829,0,0.46291733,0.19712925
13830,0,0.39311218,0.18445468
13831,0,0.46391678,0.21594882
13832,0,0.46759987,0.1979549
13833,0,0.4946499,0.18085933
13834,1,-0.23243713,0.26396537
13835,0,0.430645,0.19823599
13836,0,0.5029125,0.18453598
13837,0,0.5025749,0.14874458
13838,0,0.80729675,0.009767294
13839,0,0.47475433,0.17285275
13840,0,0.4186344,0.17816734
13841,0,0.38153648,-0.059926033
13842,0,0.43424797,0.1767931
13843,1,0.0018501282,0.13155317
13844,0,0.53502846,0.19230771
13845,0,0.39858246,0.20424199
13846,0,0.009519577,0.13121629
13847,0,0.46792412,0.13064194
13848,1,-0.21741104,0.14900613
13849,0,0.81643677,0.009054661
13850,0,0.35960007,0.13615537
13851,0,0.255867,0.14070654
13852,0,-0.24890137,0.1724379
13853,0,0.7272091,0.07370162
13854,0,-0.8308315,0.06201625
13855,0,-0.013889313,0.016266584
13856,2,-1.3289204,0.1330781
13857,1,0.28897095,-0.06076932
13858,0,0.6959095,0.051891327
13859,0,-1.539978,-0.08831525
13860,0,0.41379356,0.095368624
13861,0,0.4320774,0.22096777
13862,0,0.459095,0.18086886
13863,1,-0.25696182,0.24176121
13864,3,-0.6157665,0.1761055
13865,1,-0.8805866,0.11924553
13866,0,-0.17180443,-0.044390917
13867,0,0.11167908,0.0948956
13868,0,0.47791862,0.20001626
13869,0,0.5339298,0.15218878
13870,0,-0.98213005,0.20404696
13871,0,-1.308197,0.21134996
13872,0,0.5066948,0.18634558
13873,1,-4.1228123,0.032218933
13874,0,-1.9920683,0.041399717
13875,0,0.7213383,0.07352114
13876,0,0.8541031,0.015005827
13877,0,0.43305779,0.18883967
13878,1,-0.5430851,0.12805057
13879,0,0.4381771,0.19429564
13880,0,0.4453087,0.18096685
13881,3,-2.0789251,-0.095320225
13882,0,0.42355728,0.1846106
13883,1,-0.8069973,0.063350916
13884,0,0.45567322,0.17462039
13885,0,0.5015831,0.18412685
13886,0,0.8060665,0.0050234795
13887,0,0.5115261,0.16716003
13888,1,-3.4303179,-0.013559103
13889,0,0.85377693,-0.0077614784
13890,0,-0.82443047,0.08888292
13891,1,-1.0121956,0.025452375
13892,0,0.7824688,0.028011084
13893,0,0.9128475,-0.18813205
13894,0,0.79929733,-0.0070033073
13895,1,-1.1136417,0.03083086
13896,0,-0.2703247,-0.11791873
13897,0,0.51535225,0.16617274
13898,0,0.026470184,-0.11257887
13899,0,-0.12289429,0.18761444
13900,0,0.40579605,0.2063868
13901,0,0.30438614,0.03266406
13902,0,0.4260788,0.20563054
13903,0,0.6042156,0.01681304
13904,0,0.5409279,0.13743377
13905,0,0.5012665,0.1995709
13906,0,0.54351616,0.20529795
13907,0,0.31352043,0.07420468
13908,0,0.8741684,0.008644819
13909,1,-0.22208786,0.21849728
13910,0,0.89914703,-0.054584265
13911,0,0.44239807,0.17441392
13912,0,0.5797138,0.16591477
13913,0,0.51893616,0.1817534
13914,1,-0.09080887,-0.23168135
13915,0,0.1648426,0.061757565
13916,1,-1.2875233,0.1739173
13917,2,-2.888485,0.07645702
13918,3,-1.4323139,0.19940257
13919,0,0.7678566,0.024668455
13920,1,-1.5824528,0.3576424
13921,1,-0.9037876,0.120747805
13922,3,-3.5113888,-0.26364398
13923,0,0.7713394,0.03024888
13924,1,-0.6463871,0.10325408
13925,1,-0.24892426,0.021569729
13926,0,0.7261772,0.047822237
13927,1,-0.22083282,0.22001696
13928,0,0.45934868,0.17951322
13929,1,0.11725235,0.049844027
13930,0,0.7775421,0.025792122
13931,3,-1.6873226,0.10993314
13932,2,0.61608696,0.07302451
13933,1,-0.0071926117,-0.0044870377
13934,0,0.36715126,0.22315788
13935,1,0.12635422,-0.00025773048
13936,3,-0.3775425,-0.042508125
13937,3,-0.951601,-0.03330207
13938,3,-0.87573814,-0.012079239
13939,3,-1.1478767,-0.04840541
13940,0,-0.68746567,0.42450285
13941,1,-1.1912651,0.15236306
13942,2,-0.336092,-0.064888
13943,3,-0.38075638,0.30119824
13944,0,0.8103733,0.04487276
13945,1,-0.3336258,0.24147773
13946,1,-1.3181438,0.32778215
13947,0,0.43850708,0.20374608
13948,0,0.3997631,0.23027992
13949,3,-0.53585243,-0.22141719
13950,0,0.5579548,0.15862417
13951,1,-0.68647766,0.17719674
13952,3,-1.3833904,0.16865659
13953,0,0.5714226,0.15533257
13954,1,-1.4608707,0.4833038
13955,1,-0.7026825,0.036989927
13956,0,0.3567295,0.19225478
13957,0,0.8555813,0.022331953
13958,1,-1.2847404,0.3675952
13959,1,-0.017698288,0.14743876
13960,0,0.4943428,0.20298004
13961,3,-2.0838966,0.26806307
13962,0,0.41530037,0.20862198
13963,0,0.40198708,0.20234728
13964,0,0.8526726,0.02467966
13965,1,-0.2769394,0.28184843
13966,0,0.0004940033,0.17616463
13967,3,-1.8552704,0.046254158
13968,1,-1.0662498,0.09664154
13969,0,0.48828697,0.17756367
13970,1,-0.10173416,0.17593193
13971,0,0.4946022,0.17626739
13972,0,0.5235214,0.12131047
13973,1,-0.64554787,0.21306944
13974,1,-0.82268333,0.23445559
13975,1,-0.11693382,0.20525503
13976,0,0.38534927,0.19757628
13977,0,0.39310074,0.19427657
13978,0,0.90605545,0.011486769
13979,2,0.5535011,0.16068888
13980,0,0.4000435,0.21178508
13981,3,-1.8498974,-0.08847523
13982,0,0.42910576,0.18684626
13983,3,-0.13351631,-0.1647737
13984,1,-0.32473373,0.10155654
13985,0,0.4351902,0.217659
13986,0,0.78723717,0.0129516125
13987,1,-0.011465073,0.109170675
13988,1,-0.23394966,0.25019217
13989,2,0.87034607,-0.25060296
13990,3,-0.58161926,-0.0044333935
13991,0,0.5697956,0.12286186
13992,0,0.42005348,0.19822168
13993,0,0.81345177,0.013113022
13994,0,0.76143646,0.026924133
13995,3,-2.1294928,0.3559153
13996,2,-0.78354454,0.022214174
13997,0,-0.1934967,0.07973218
13998,3,0.37358475,-0.30338836
13999,3,-1.4049587,0.14282537
14000,0,0.8264675,0.021431684
14001,0,-0.0517025,0.17093277
14002,1,-1.0933285,0.36266875
14003,1,-0.29228973,0.22791672
14004,0,0.8573322,0.014015675
14005,0,0.36380196,0.20288634
14006,3,-2.3098278,0.3774662
14007,1,-0.24023819,0.050498962
14008,0,0.37877083,0.20079756
14009,1,-0.00797081,0.11034155
14010,0,0.4441414,0.19659662
14011,0,0.007183075,0.21244884
14012,0,0.7354183,0.036170006
14013,2,0.18828392,0.042403936
14014,0,0.8202038,0.015235901
14015,1,-0.72579956,0.24453163
14016,0,0.41039848,0.1986916
14017,0,0.41161346,0.19998336
14018,2,-0.9176121,0.008480549
14019,3,-0.4146366,0.012485266
14020,0,0.3879547,0.22667933
14021,0,0.51711273,0.18459463
14022,3,-0.4647751,0.24529386
14023,0,0.44390106,0.19152522
14024,0,0.45968437,0.18795681
14025,0,0.83273697,0.031348705
14026,0,0.47540474,0.17170596
14027,0,0.49524498,0.20558214
14028,0,0.3903427,0.19295907
14029,0,0.4389019,0.22091341
14030,0,0.74573517,0.050285816
14031,3,-1.2168255,-0.13409138
14032,2,-0.68341064,-0.11452341
14033,0,0.6022377,0.08170581
14034,0,-0.01936531,0.19136429
14035,0,0.38375664,0.20287395
14036,1,0.109573364,0.09020448
14037,0,-0.11612129,-0.030968428
14038,3,-1.0826912,0.18294191
14039,1,0.17832947,0.058867216
14040,1,-0.098184586,0.13286018
14041,0,0.3699627,0.2187109
14042,3,-1.7333546,-0.25410843
14043,3,-0.7204342,0.23307252
14044,0,0.041124344,0.18457222
14045,2,0.45220757,0.003909588
14046,0,0.50785255,0.19428515
14047,3,-0.040891647,-0.054864645
14048,1,-1.7707596,0.5536208
14049,1,-0.91436386,-0.14853191
14050,0,0.8171654,0.031808138
14051,1,-0.0030822754,0.08682132
14052,0,0.7804146,0.014741898
14053,3,-0.91176414,-0.072762966
14054,1,0.22181511,0.046078205
14055,2,0.57855034,0.032917738
14056,0,0.55898094,0.1474092
14057,0,0.3720951,0.20997405
14058,3,-2.7845192,0.18162131
14059,0,0.43323326,0.19394302
14060,1,-0.44940376,0.3331473
14061,0,-0.45046806,0.049226284
14062,0,0.80537605,0.019411325
14063,0,0.6943779,0.05092001
14064,3,-2.9169998,-0.10390425
14065,1,-0.4062481,0.27748442
14066,0,0.49902725,0.175596
14067,0,0.30493164,0.20449233
14068,0,0.42293358,0.18983173
14069,0,0.32562447,0.20812011
14070,0,0.44325638,0.20169783
14071,2,-2.5705872,0.013123989
14072,0,0.5023289,0.19952989
14073,0,0.8600426,0.01517272
14074,0,0.8318958,0.005710602
14075,0,0.8225517,0.021207333
14076,2,-1.0744362,-0.12160015
14077,0,0.47120857,0.19121575
14078,0,0.83280754,-0.0006492138
14079,0,0.52916527,0.15021491
14080,0,0.36211205,0.21603608
